Student_ID,Age,Gender,Lifestyle_Habits,Day,Sleep_Hours,Stress_Level,Study_Hours,Screen_Time_Post_10PM,Physical_Activity_Minutes,Mood_Score,Sleep_Debt,Stress_Per_Study_Hour,Burnout_Risk_Score,Overall_Wellbeing_Score,Sleep_Quality_Score,Mental_Fatigue_Score
S00059_D182,18,Male,Non-Smoker,182,5.06298528108181,6,3.47269708575091,3.0520862933717936,30,3.9143888663900435,2.8831689489701793,1.73,4.97,-1.06,5.01,5.53
S00059_D365,18,Male,Non-Smoker,365,7.623070142890528,10,4.197809595852449,4.251761907809113,41,2.900004501835975,3.6112538028020795,2.38,10.71,-7.81,7.26,8.9
S00060_D003,20,Female,Early Riser,3,6.108723509283298,3,2.450382315587599,2.124772680847413,56,8.597113638364053,1.551162710353698,1.22,-4.05,12.65,5.82,-1.32
S00060_D007,20,Female,Early Riser,7,6.1771394929338355,9,3.3694733489329494,0.812264768262432,54,7.563180914271523,1.09473566529099,2.67,2.53,5.03,5.89,2.48
S00060_D014,20,Female,Early Riser,14,8.179732478196817,9,3.097746740250545,3.0648680832445065,41,6.638070081809085,1.574005348518608,2.91,3.94,2.7,7.76,3.65
S00060_D021,20,Female,Early Riser,21,4.999043201379451,5,5.103630173518083,2.266878635130573,43,4.32864955690286,1.274876953120562,0.98,1.95,2.38,4.88,3.81
S00060_D030,20,Female,Early Riser,30,6.09695975692572,8,5.862283137554679,3.428044995893756,44,5.421978291120584,2.639753741696743,1.36,5.22,0.2,5.87,4.9
S00060_D045,20,Female,Early Riser,45,7.205143438778325,6,4.42677621938942,2.681621321927698,65,5.295775402858564,2.7928709346884006,1.36,3.5,1.8,6.76,4.1
S00060_D090,20,Female,Early Riser,90,6.334017183203382,7,4.599940234814458,0.8147968529503018,44,4.024025649779028,2.3625413961476553,1.52,5.34,-1.32,6.08,5.66
S00060_D182,20,Female,Early Riser,182,6.101152890403806,8,4.03779916675945,2.376264510200838,33,2.5641297837924633,2.628987711158352,1.98,8.06,-5.5,5.93,7.75
S00060_D365,20,Female,Early Riser,365,5.372937409716011,10,4.548540929901714,2.9840518679114307,18,1.9113342308792314,3.2062827498904047,2.2,11.29,-9.38,5.35,9.69
S00061_D003,22,Female,Healthy Eater,3,6.3031153102922906,6,2.2583566342623413,3.0250947088406717,81,5.01142651781495,1.470429986599093,2.66,2.46,2.55,5.87,3.72
S00061_D007,22,Female,Healthy Eater,7,5.7063730126536525,6,6.353348660469929,2.131289602637227,0,3.0311578221667093,1.4249473144034626,0.94,4.39,-1.36,5.74,5.68
S00061_D014,22,Female,Healthy Eater,14,5.849195720163496,5,4.065280516219551,1.7492598115208335,85,7.256580505945146,2.0344967620037364,1.23,-0.22,7.48,5.44,1.26
S00061_D021,22,Female,Healthy Eater,21,7.351849181398961,9,2.2779358950329507,2.376699677191265,29,5.8348524001229345,1.9141337397804978,3.95,5.08,0.75,7.07,4.62
S00061_D030,22,Female,Healthy Eater,30,5.093203962234474,3,7.798000736522913,0.8963415489318554,100,5.479586146424484,1.8616288316955112,0.38,-0.62,6.1,4.68,1.95
S00061_D045,22,Female,Healthy Eater,45,7.224856869747991,6,6.218265365928105,3.491387108216479,47,5.83695646642439,1.424908168973011,0.96,1.59,4.25,6.87,2.88
S00061_D090,22,Female,Healthy Eater,90,7.141779976278674,4,6.209542774872581,2.513168862629888,32,6.313507614315601,2.589328089606498,0.64,0.28,6.03,6.87,1.98
S00061_D182,22,Female,Healthy Eater,182,5.344832102873286,7,5.827345802295783,0.742071358486923,37,3.002886424119838,3.1225992603905404,1.2,7.12,-4.12,5.23,7.06
S00061_D365,22,Female,Healthy Eater,365,7.24924863789165,8,4.317489845906284,2.969070108588301,42,2.4578272277568165,3.6959562986739933,1.85,9.24,-6.78,6.91,8.39
S00062_D003,20,Female,Fast Food Lover,3,7.255292257593792,4,4.435687022938187,1.4700788829767237,10,7.807567768992149,0.46600214661310746,0.9,-3.34,11.15,7.08,-0.57
S00062_D007,20,Female,Fast Food Lover,7,5.925173344640529,5,4.969344455987108,1.4889138030348985,91,6.057829727921736,2.851119001620801,1.01,1.79,4.27,5.48,2.87
S00062_D014,20,Female,Fast Food Lover,14,4.413102218561508,5,4.840165646527266,1.0100370272304664,58,2.2563153457010916,1.7022295773743787,1.03,4.45,-2.19,4.28,6.1
S00062_D021,20,Female,Fast Food Lover,21,4.951851756936081,7,3.6897173365102525,4.045083070675427,76,7.45085866775854,1.3378935845934614,1.9,0.89,6.56,4.68,1.72
S00062_D030,20,Female,Fast Food Lover,30,6.927567137951185,9,6.243155194779525,3.948259849694595,74,6.720268615536619,3.078027165593339,1.44,5.36,1.36,6.46,4.32
S00062_D045,20,Female,Fast Food Lover,45,6.8820293266881825,6,7.049761285419903,4.21551798921119,46,3.9260562448024174,1.945917924328295,0.85,4.02,-0.09,6.56,5.05
S00062_D090,20,Female,Fast Food Lover,90,3.7072433759362164,9,3.13747168918897,2.947723076380221,21,2.2958608758924544,2.3734925145377384,2.87,9.08,-6.78,3.83,8.39
S00062_D182,20,Female,Fast Food Lover,182,6.159802865420748,9,4.402431924466622,3.3608960643630827,44,3.508017819474081,2.572289801322694,2.04,8.06,-4.55,5.92,7.28
S00062_D365,20,Female,Fast Food Lover,365,7.391998574458723,6,3.0936228391737526,2.5239859799705697,27,3.2769635533884154,3.5897730390112716,1.94,6.31,-3.03,7.12,6.52
S00063_D003,22,Other,Athlete,3,4.5586388592175116,4,3.6498251227627803,1.9564777723843427,51,7.555709585468124,1.2614792117246894,1.1,-2.29,9.85,4.45,0.08
S00063_D007,22,Other,Athlete,7,6.617523079984426,6,3.549245027988663,3.573292979325952,73,5.893927921956493,2.6305792108204322,1.69,2.74,3.15,6.19,3.42
S00063_D014,22,Other,Athlete,14,6.137691355279034,5,5.025630071509579,1.9864541194265477,25,7.800131135817455,2.2845910205749465,0.99,-0.52,8.32,6.0,0.84
S00063_D021,22,Other,Athlete,21,5.546622892360107,5,3.581725258347869,1.9225565338453456,92,2.5946088127673717,2.0888650630724768,1.4,4.49,-1.9,5.13,5.95
S00063_D030,22,Other,Athlete,30,5.502068070825999,5,4.559913633113395,3.2341850684123132,45,3.0774585544144117,1.8873298608069236,1.1,3.81,-0.73,5.33,5.37
S00063_D045,22,Other,Athlete,45,5.384772624956289,7,2.7400040898656233,2.2601151133351816,66,4.761107893936163,1.8303235947104957,2.55,4.07,0.69,5.12,4.65
S00063_D090,22,Other,Athlete,90,5.132814734475618,6,5.107551508833849,3.9252981706011756,4,7.898142826773569,2.3091103356357747,1.17,0.41,7.49,5.2,1.26
S00063_D182,22,Other,Athlete,182,5.526859268435985,7,2.7176542952477756,3.2025426003435626,48,3.0229380158610164,3.7387770254539223,2.58,7.72,-4.7,5.33,7.35
S00063_D365,22,Other,Athlete,365,5.488242525755337,6,5.221597487720491,2.503166480440445,61,4.995487025792151,3.5949552180583324,1.15,4.6,0.4,5.23,4.8
S00064_D003,24,Female,Healthy Eater,3,5.410946362195202,7,4.022986372036674,2.196454754732127,43,6.18591286779097,0.9302705811732183,1.74,1.74,4.45,5.25,2.78
S00064_D007,24,Female,Healthy Eater,7,5.849370925210192,6,4.157605384443069,2.022538405341941,40,6.062653371451817,0.5823349268943832,1.44,0.52,5.54,5.66,2.23
S00064_D014,24,Female,Healthy Eater,14,6.9509812108458915,7,8.563783397549349,1.1780940760099599,19,5.8693830997970915,2.1795866390906005,0.82,3.31,2.56,6.76,3.72
S00064_D021,24,Female,Healthy Eater,21,7.368843123306601,6,4.118473863400917,1.9772790316311937,45,4.277172801938281,2.166984369275415,1.46,3.89,0.39,7.01,4.81
S00064_D030,24,Female,Healthy Eater,30,6.3384541178125025,9,4.657976303092348,2.7801442701975314,59,1.825867592755806,2.1221159823362394,1.93,9.3,-7.47,6.01,8.74
S00064_D045,24,Female,Healthy Eater,45,4.192427816395762,7,2.7862136745234407,2.8501882454294236,45,3.929352764021772,2.0040726262457826,2.51,5.07,-1.14,4.15,5.57
S00064_D090,24,Female,Healthy Eater,90,7.192468674830404,8,2.814507456144745,1.5935156894962088,45,3.290718074059419,2.9217747251115105,2.84,7.63,-4.34,6.85,7.17
S00064_D182,24,Female,Healthy Eater,182,5.187268440251716,8,0.641973084687903,3.423157814339042,61,4.260269101223751,4.093781565690734,12.46,7.83,-3.57,4.96,6.78
S00064_D365,24,Female,Healthy Eater,365,6.784936622239485,6,2.2888669836064732,3.3972002331769797,68,3.8114301838812223,2.74449833535475,2.62,4.93,-1.12,6.37,5.56
S00065_D003,25,Female,Non-Smoker,3,5.994271720345625,4,0.5,3.253254443277269,66,4.37603637470391,2.045757258301388,8.0,1.67,2.71,5.66,3.65
S00065_D007,25,Female,Non-Smoker,7,4.609501328783454,7,3.8161484594102304,2.6359239365859013,23,3.4516891931342015,2.1083257077955313,1.83,5.66,-2.21,4.63,6.1
S00065_D014,25,Female,Non-Smoker,14,7.169155557223563,5,5.132321907767279,0.997266125150575,59,6.017798613056858,1.364613540797829,0.97,0.35,5.67,6.76,2.17
S00065_D021,25,Female,Non-Smoker,21,8.53343499273395,4,4.038554846136874,4.139036886392001,57,5.743412175906856,1.785169878792444,0.99,0.04,5.7,8.0,2.15
S00065_D030,25,Female,Non-Smoker,30,5.729844806251762,7,3.1128152171157293,3.2196489974285214,65,5.818784775438497,1.866403560592063,2.25,3.05,2.77,5.43,3.62
S00065_D045,25,Female,Non-Smoker,45,6.357369356735467,4,7.690677970352864,4.251941720662146,36,7.431219880994932,1.862867042855131,0.52,-1.57,9.0,6.14,0.5
S00065_D090,25,Female,Non-Smoker,90,5.795738266957223,7,4.208335536774191,0.46291557928388505,4,4.868007950504976,2.08086549915992,1.66,4.21,0.66,5.8,4.67
S00065_D182,25,Female,Non-Smoker,182,5.252832023421701,5,3.5499244623462216,4.443131257744497,12,3.2344611644907375,3.1264750284480582,1.41,4.89,-1.66,5.27,5.83
S00065_D365,25,Female,Non-Smoker,365,5.947727260914502,10,4.441465726546149,1.68085328657517,35,5.876104410887813,2.8811648867967867,2.25,7.01,-1.13,5.78,5.57
S00066_D003,22,Other,Night Owl,3,6.679137835161805,8,6.72910039750588,4.147873836549199,78,5.445579479196656,1.4314799476364097,1.19,3.99,1.46,6.22,4.27
S00066_D007,22,Other,Night Owl,7,5.586231657082355,2,5.016659150959742,2.971707550861601,41,5.288977112289457,1.7999382468745335,0.4,-1.49,6.78,5.42,1.61
S00066_D014,22,Other,Night Owl,14,4.983564315277578,5,5.244234193651765,1.545537313575355,73,5.445053852218796,1.2584322973712747,0.95,0.81,4.64,4.72,2.68
S00066_D021,22,Other,Night Owl,21,6.908926411889129,8,5.090002830986198,1.89384036909335,18,5.172290304756154,1.6873203100209282,1.57,4.52,0.65,6.73,4.67
S00066_D030,22,Other,Night Owl,30,6.609284543638793,4,5.29674454263172,2.1728772814799773,22,6.306394926302567,2.475637607088378,0.76,0.17,6.14,6.44,1.93
S00066_D045,22,Other,Night Owl,45,5.186096388337965,5,3.66450936948302,3.2859747963984507,47,5.187291358433202,2.6965380256458413,1.36,2.51,2.68,5.03,3.66
S00066_D090,22,Other,Night Owl,90,5.807351950452053,3,2.0104513596688287,1.8925925465604845,58,5.26837846044659,3.3190649633324774,1.49,1.05,4.22,5.54,2.89
S00066_D182,22,Other,Night Owl,182,4.8943829100277485,9,5.416105668370194,4.305816553347084,41,4.144943654173343,3.416895865705577,1.66,8.27,-4.13,4.8,7.06
S00066_D365,22,Other,Night Owl,365,5.1693225933116125,8,1.6980238644356893,4.845435824844106,37,6.445107869965549,3.1082696813896318,4.71,4.66,1.79,5.07,4.11
S00067_D003,20,Other,Occasional Drinker,3,6.18049466909136,5,4.892658537330811,1.4059675870922042,38,4.571537196793411,1.5691215019174332,1.02,2.0,2.57,5.97,3.71
S00067_D007,20,Other,Occasional Drinker,7,7.872777417462652,1,4.787967764440262,0.03175240258146328,37,5.822414875323641,1.6944123860143903,0.21,-3.13,8.95,7.5,0.52
S00067_D014,20,Other,Occasional Drinker,14,6.5966609093372055,5,6.233414005133469,4.738110991413443,50,6.103117828020854,1.953913259093967,0.8,0.85,5.25,6.29,2.37
S00067_D021,20,Other,Occasional Drinker,21,5.36800224635542,5,6.901665969492489,1.9254815775247769,10,5.3642739054248985,2.780400651856251,0.72,2.42,2.94,5.38,3.53
S00067_D030,20,Other,Occasional Drinker,30,6.349318074366498,6,4.295553609750629,2.79984371610663,66,7.885796248545138,2.201844786063734,1.4,0.32,7.57,5.98,1.22
S00067_D045,20,Other,Occasional Drinker,45,3.7824613466098373,10,2.7941746651044577,0.5282097648758146,66,4.5897372026013175,2.1522430049899834,3.58,7.56,-2.97,3.67,6.49
S00067_D090,20,Other,Occasional Drinker,90,6.87312662840912,6,5.286508274970091,3.4074572378435897,22,2.1792397468054903,2.2766057806105846,1.13,6.1,-3.92,6.68,6.96
S00067_D182,20,Other,Occasional Drinker,182,6.695872094883628,7,5.345928215984761,2.3389152837958473,35,4.949562704056864,3.305726912687175,1.31,5.36,-0.41,6.45,5.21
S00067_D365,20,Other,Occasional Drinker,365,5.680366821680711,10,4.163203471742998,2.375397716903043,73,4.6054137990111705,3.030223796169806,2.4,8.42,-3.81,5.35,6.91
S00068_D003,17,Other,Yoga Enthusiast,3,5.962512295047344,6,4.528888575699791,2.9992637155804855,74,5.904678972005887,0.8616500817412148,1.32,0.96,4.94,5.6,2.53
S00068_D007,17,Other,Yoga Enthusiast,7,5.193244328958286,6,2.0685236088194254,3.0420480717487237,60,5.7215434738362605,2.245724492478175,2.9,2.52,3.2,4.97,3.4
S00068_D014,17,Other,Yoga Enthusiast,14,8.429315137760973,3,5.414812430509689,3.0349857372800746,72,4.565839951323219,2.652741910504486,0.55,1.09,3.48,7.83,3.26
S00068_D021,17,Other,Yoga Enthusiast,21,6.507686837819725,6,3.9213615307246825,3.335912952834653,93,1.9025588637911186,1.8725522180831353,1.53,5.97,-4.07,5.99,7.03
S00068_D030,17,Other,Yoga Enthusiast,30,7.154379717396329,9,8.991454376620647,3.370214081666064,49,6.4933207613736235,2.2451290277059233,1.0,4.75,1.74,6.79,4.13
S00068_D045,17,Other,Yoga Enthusiast,45,6.2522451473942535,8,5.359682045957785,3.813330593638465,21,4.579319003811653,2.6128003667098865,1.49,6.03,-1.45,6.12,5.73
S00068_D090,17,Other,Yoga Enthusiast,90,4.5869055262981835,8,4.283048843913936,3.792485759088967,44,3.56179204122362,3.841964982052212,1.87,8.28,-4.72,4.51,7.36
S00068_D182,17,Other,Yoga Enthusiast,182,6.056007892663248,8,5.956345912037083,2.4932964546982106,6,5.438486425982225,2.700206013100366,1.34,5.26,0.18,6.02,4.91
S00068_D365,17,Other,Yoga Enthusiast,365,6.4180262607064105,6,5.335567897096671,1.9156301280249446,32,4.754630851440039,2.819788083036945,1.12,4.07,0.68,6.22,4.66
S00069_D003,25,Male,Sedentary,3,4.989796940987051,7,4.022950456070353,3.1353271525485615,39,6.660781924853818,0.8187879015638505,1.74,1.16,5.5,4.9,2.25
S00069_D007,25,Male,Sedentary,7,6.446623380911673,8,3.7713842608324466,1.9396485409186568,72,5.123705816080953,1.9257233327375571,2.12,4.8,0.32,6.04,4.84
S00069_D014,25,Male,Sedentary,14,6.898180278617722,6,3.3550211837627684,2.4891781354291966,36,5.465563030518068,2.145823921130025,1.79,2.68,2.79,6.63,3.61
S00069_D021,25,Male,Sedentary,21,3.795649943289707,9,4.642955937648539,2.1663474801323335,47,4.32078009755082,1.9957091592611098,1.94,6.67,-2.35,3.78,6.17
S00069_D030,25,Male,Sedentary,30,4.365093026995542,4,3.5139865807313106,2.118361128218271,29,3.7566981728639504,2.0476978927378173,1.14,2.29,1.47,4.38,4.27
S00069_D045,25,Male,Sedentary,45,6.325416661166944,3,3.7746436554464666,2.1077277536618246,77,5.406523353028324,2.112769378268633,0.79,-0.29,5.7,5.91,2.15
S00069_D090,25,Male,Sedentary,90,7.234389313746445,8,4.060652679803984,5.073720815511749,21,4.841664050524886,2.149930045982627,1.97,5.31,-0.47,7.01,5.23
S00069_D182,25,Male,Sedentary,182,6.0040046538212986,8,4.176823788687495,2.9302957900817823,22,5.719717171048853,2.444259879478939,1.92,4.72,1.0,5.89,4.5
S00069_D365,25,Male,Sedentary,365,5.9104989476532745,5,1.8115304719920249,2.3545452850650115,32,2.4432349480314874,2.2721861322204484,2.76,4.83,-2.39,5.76,6.19
S00070_D003,22,Other,Early Riser,3,6.898313729906991,1,1.900342582025683,2.534317556190649,66,5.849336253699702,1.027229174187795,0.53,-3.82,9.67,6.48,0.17
S00070_D007,22,Other,Early Riser,7,4.622462738519758,7,2.7453743444742926,0.08616286656988015,20,7.043414747807096,2.0382510883862293,2.55,1.99,5.05,4.66,2.47
S00070_D014,22,Other,Early Riser,14,5.978802110543148,4,4.349810878548945,1.3515334103471766,46,9.094867734927782,1.984521826200321,0.92,-3.11,12.2,5.75,-1.1
S00070_D021,22,Other,Early Riser,21,6.794317286278184,5,4.766006333659974,0.0,48,4.990388939657621,2.148327342816366,1.05,2.16,2.83,6.47,3.58
S00070_D030,22,Other,Early Riser,30,6.801113313542426,7,7.319554102093448,2.2538998735221796,18,6.29383528864007,1.552990372691871,0.96,2.26,4.03,6.63,2.98
S00070_D045,22,Other,Early Riser,45,6.2135439516908635,6,7.157870829664527,1.9256169090494555,73,4.180388897849479,2.623229179733009,0.84,4.44,-0.26,5.83,5.13
S00070_D090,22,Other,Early Riser,90,6.804578144639476,10,5.530724028120788,1.0187618750917782,47,5.566968955400807,3.1817280991873025,1.81,7.61,-2.04,6.49,6.02
S00070_D182,22,Other,Early Riser,182,6.022304568421181,9,1.0274157515224718,3.6917727310218154,63,5.96401436434677,2.7561676757674944,8.76,5.79,0.17,5.71,4.91
S00070_D365,22,Other,Early Riser,365,5.991765816468328,10,5.708349654024004,1.5694358472989405,84,4.80260226170642,3.486649583286403,1.75,8.68,-3.88,5.57,6.94
S00071_D003,17,Female,Sedentary,3,6.219798884771763,7,2.6193699557313233,2.1488680246319314,69,5.740055777329418,0.8944201241709989,2.67,2.15,3.59,5.85,3.2
S00071_D007,17,Female,Sedentary,7,5.735109023545456,7,1.4418608834091327,0.5087738722502317,68,8.81172492080684,2.592182642493766,4.85,0.78,8.03,5.42,0.98
S00071_D014,17,Female,Sedentary,14,8.02533724179623,9,4.999709227906753,2.0437362353201523,48,3.6750003315558426,1.7125175963675856,1.8,7.04,-3.36,7.58,6.68
S00071_D021,17,Female,Sedentary,21,6.866528901061973,4,5.207795013744967,1.8727675201049567,68,4.325029329773218,1.8793799685244663,0.77,1.55,2.78,6.44,3.61
S00071_D030,17,Female,Sedentary,30,5.084121188252732,6,2.006573130545494,2.437799614351106,35,3.1232830402613643,2.1075479733612155,2.99,4.98,-1.86,5.0,5.93
S00071_D045,17,Female,Sedentary,45,6.4139968097326445,6,5.447456376597207,2.2142850561302616,34,3.505910134857448,1.9736756868134027,1.1,4.47,-0.96,6.2,5.48
S00071_D090,17,Female,Sedentary,90,6.104499233301753,9,3.9744269524472706,0.7243063533211247,44,4.205660741253803,2.1026442762119166,2.26,6.9,-2.69,5.87,6.35
S00071_D182,17,Female,Sedentary,182,6.2797552385897335,6,4.879495554023767,3.1109947889123943,38,4.414357761081568,1.9041320462979399,1.23,3.49,0.92,6.06,4.54
S00071_D365,17,Female,Sedentary,365,6.088843505053436,8,4.602721027259372,3.7885266042921866,27,2.8943835438761525,3.3133956353972653,1.74,8.42,-5.53,5.94,7.76
S00072_D003,21,Other,Healthy Eater,3,5.68949839493286,7,3.0900203916237214,1.40927336013928,73,4.836410376885842,1.442180666576995,2.27,3.61,1.23,5.36,4.39
S00072_D007,21,Other,Healthy Eater,7,7.505449560475474,5,1.2853858782420575,0.8065523159610353,65,4.514621656510256,1.3471256108342349,3.89,1.83,2.68,7.03,3.66
S00072_D014,21,Other,Healthy Eater,14,5.751275416099727,6,4.6408729274910865,3.3081865619045807,17,8.511786832137442,1.6471611831640691,1.29,-0.86,9.37,5.69,0.31
S00072_D021,21,Other,Healthy Eater,21,5.733919643090277,5,5.0254367272533695,3.9800498577364793,45,4.386079130412231,2.1981807950369334,0.99,2.81,1.58,5.54,4.21
S00072_D030,21,Other,Healthy Eater,30,5.215324697667704,8,3.489810234020063,3.052313607929978,48,3.7898525328158614,1.7938215836557108,2.29,6.0,-2.21,5.05,6.11
S00072_D045,21,Other,Healthy Eater,45,4.185993209699056,4,6.20828986230985,2.3822000276402373,26,4.942412677991176,1.676291704931825,0.64,0.73,4.21,4.24,2.89
S00072_D090,21,Other,Healthy Eater,90,8.081306310385637,7,2.926636676154065,3.749823593104333,11,4.682272494297368,2.4685441489520894,2.39,4.79,-0.11,7.82,5.05
S00072_D182,21,Other,Healthy Eater,182,3.8824931286615763,3,3.4978877001238686,3.141088828154967,46,5.083313347496262,2.7740656621588133,0.86,0.69,4.39,3.86,2.8
S00072_D365,21,Other,Healthy Eater,365,5.464539008644552,6,3.104936985357691,2.106332273230316,0,5.493416824772943,3.153257064561207,1.93,3.66,1.83,5.52,4.08
S00073_D003,20,Male,Occasional Drinker,3,5.605112413656817,5,4.787570384528454,2.230288232405994,48,4.892441009859555,1.374754761824477,1.04,1.48,3.41,5.4,3.29
S00073_D007,20,Male,Occasional Drinker,7,7.297238728024423,5,3.419734336593212,3.715533912587791,97,6.434420248796087,2.214944791302116,1.46,0.78,5.65,6.68,2.17
S00073_D014,20,Male,Occasional Drinker,14,5.840099160437437,6,4.962776838732275,2.3037055572602063,41,3.612762808063727,2.0158804054787156,1.21,4.4,-0.79,5.65,5.39
S00073_D021,20,Male,Occasional Drinker,21,5.019012868533746,5,5.011721936319482,3.6142476339627585,57,5.8143951868638615,2.802071967738314,1.0,1.99,3.82,4.83,3.09
S00073_D030,20,Male,Occasional Drinker,30,6.802748754416204,7,4.413465249096298,2.125581261437904,76,5.49325917835628,2.314440600612247,1.59,3.82,1.67,6.34,4.16
S00073_D045,20,Male,Occasional Drinker,45,6.488634779940186,8,6.4571367020332,1.7741896338239174,37,5.121740915223628,1.6626328807723691,1.24,4.54,0.58,6.25,4.71
S00073_D090,20,Male,Occasional Drinker,90,8.292221701695318,5,4.866411235496979,1.5817451010886814,46,4.39560385231227,1.7958861338233896,1.03,2.4,2.0,7.83,4.0
S00073_D182,20,Male,Occasional Drinker,182,6.438954600988617,10,3.499760908355119,3.5822273247008143,17,2.5245109991110937,2.8420931647015335,2.86,10.32,-7.8,6.31,8.9
S00073_D365,20,Male,Occasional Drinker,365,8.10885161071593,6,2.322544668560185,2.3796892343551996,58,3.0858228882814,3.9940299842463625,2.58,6.91,-3.82,7.61,6.91
